transaction_id,customer_id,transaction_date,channel,product_category,quantity,unit_price,total_amount
TXN0000345,CUST00048,2026-05-15,In-Store,Home & Kitchen,4,28.01,112.03
TXN0000346,CUST00049,2026-02-18,Website,Apparel,3,21.77,65.3
TXN0000347,CUST00049,2025-12-24,Website,Books,4,5.2,20.81
TXN0000348,CUST00049,2025-10-12,Website,Books,4,7.52,30.08
TXN0000349,CUST00049,2026-04-19,In-Store,Home & Kitchen,1,51.66,51.66
TXN0000350,CUST00049,2025-10-02,In-Store,Home & Kitchen,4,12.26,49.04
TXN0000351,CUST00050,2026-04-07,Mobile App,Home & Kitchen,3,63.72,191.17
TXN0000352,CUST00050,2026-07-17,Mobile App,Home & Kitchen,4,38.81,155.26
TXN0000353,CUST00050,2025-12-19,Website,Books,1,22.1,22.1
TXN0000354,CUST00050,2026-02-05,Website,Sports & Outdoors,2,8.95,17.9
TXN0000355,CUST00050,2026-04-05,In-Store,Sports & Outdoors,1,136.99,136.99
TXN0000356,CUST00051,2026-07-07,Mobile App,Beauty,4,13.34,53.37
TXN0000357,CUST00051,2026-07-25,Website,Electronics,2,29.36,58.73
TXN0000358,CUST00051,2026-07-24,Mobile App,Toys,2,39.08,78.15
TXN0000359,CUST00051,2026-07-11,Website,Toys,3,11.88,35.65
TXN0000360,CUST00051,2026-07-07,In-Store,Electronics,4,107.55,430.2
TXN0000361,CUST00051,2026-07-15,Mobile App,Beauty,4,4.27,17.09
TXN0000362,CUST00051,2026-06-17,In-Store,Toys,4,4.26,17.04
TXN0000363,CUST00051,2026-07-03,Mobile App,Apparel,1,147.39,147.39
TXN0000364,CUST00051,2026-07-01,Website,Books,1,9.15,9.15
TXN0000365,CUST00051,2026-08-04,In-Store,Groceries,2,35.88,71.76
TXN0000366,CUST00051,2026-07-15,Mobile App,Toys,3,28.68,86.03
TXN0000367,CUST00051,2026-08-11,In-Store,Beauty,3,28.66,85.99
TXN0000368,CUST00051,2026-06-25,Mobile App,Toys,3,22.44,67.33
TXN0000369,CUST00051,2026-08-04,Mobile App,Apparel,2,14.07,28.15
TXN0000370,CUST00052,2026-07-19,Website,Groceries,3,15.36,46.08
TXN0000371,CUST00053,2026-04-23,Website,Home & Kitchen,4,39.47,157.88
TXN0000372,CUST00054,2026-01-03,Website,Beauty,4,6.72,26.88
TXN0000373,CUST00055,2025-12-14,Mobile App,Beauty,1,74.51,74.51
TXN0000374,CUST00055,2026-03-13,In-Store,Electronics,1,744.97,744.97
TXN0000375,CUST00055,2025-10-29,In-Store,Toys,2,23.3,46.59
TXN0000376,CUST00055,2026-04-02,In-Store,Electronics,1,447.77,447.77
TXN0000377,CUST00055,2026-06-26,Mobile App,Books,4,8.71,34.84
TXN0000378,CUST00056,2026-07-02,In-Store,Home & Kitchen,2,106.86,213.71
TXN0000379,CUST00056,2025-10-16,Mobile App,Home & Kitchen,3,16.33,49.0
TXN0000380,CUST00056,2026-03-08,Mobile App,Books,2,10.7,21.4
TXN0000381,CUST00056,2025-11-29,Website,Sports & Outdoors,4,60.77,243.07
TXN0000382,CUST00056,2026-07-12,In-Store,Home & Kitchen,3,45.19,135.57
TXN0000383,CUST00056,2025-09-23,In-Store,Sports & Outdoors,2,91.14,182.29
TXN0000384,CUST00056,2025-09-23,Website,Groceries,2,28.25,56.5
TXN0000385,CUST00056,2025-09-02,In-Store,Home & Kitchen,3,53.7,161.09
TXN0000386,CUST00056,2026-02-25,Mobile App,Sports & Outdoors,4,36.78,147.14
TXN0000387,CUST00056,2025-09-07,Mobile App,Groceries,4,17.7,70.81
TXN0000388,CUST00056,2026-03-24,In-Store,Apparel,2,9.21,18.41
TXN0000389,CUST00056,2026-01-19,Website,Electronics,2,99.97,199.93
TXN0000390,CUST00056,2026-03-27,In-Store,Groceries,1,15.98,15.98
TXN0000391,CUST00056,2026-07-19,Mobile App,Groceries,1,20.3,20.3
TXN0000392,CUST00056,2026-03-13,Website,Toys,2,9.1,18.2
TXN0000393,CUST00056,2026-03-10,Mobile App,Books,3,5.2,15.6
TXN0000394,CUST00056,2026-08-21,Mobile App,Electronics,4,186.22,744.86
TXN0000395,CUST00056,2026-02-12,Mobile App,Sports & Outdoors,1,241.97,241.97
TXN0000396,CUST00056,2026-06-02,Website,Groceries,4,5.06,20.23
TXN0000397,CUST00056,2026-01-05,In-Store,Sports & Outdoors,2,96.22,192.45
TXN0000398,CUST00056,2025-11-15,In-Store,Beauty,2,18.24,36.48
TXN0000399,CUST00056,2026-05-31,In-Store,Apparel,2,20.12,40.24
TXN0000400,CUST00057,2026-05-17,Website,Electronics,3,123.79,371.38
TXN0000401,CUST00057,2025-12-09,Website,Groceries,4,1.35,5.42
TXN0000402,CUST00057,2026-02-10,Mobile App,Home & Kitchen,3,10.39,31.18
TXN0000403,CUST00057,2026-02-26,Mobile App,Groceries,3,13.93,41.79
TXN0000404,CUST00057,2026-01-16,Website,Sports & Outdoors,2,69.23,138.47
TXN0000405,CUST00058,2026-08-18,Website,Home & Kitchen,4,34.12,136.46
TXN0000406,CUST00058,2026-08-19,Website,Beauty,3,29.84,89.51
TXN0000407,CUST00058,2026-08-20,Website,Groceries,4,5.34,21.38
TXN0000408,CUST00058,2026-08-20,In-Store,Electronics,3,45.35,136.04
TXN0000409,CUST00058,2026-08-18,Mobile App,Beauty,3,32.1,96.3
TXN0000410,CUST00059,2026-03-23,In-Store,Apparel,3,22.36,67.09
TXN0000411,CUST00059,2026-05-25,Website,Sports & Outdoors,4,33.97,135.86
TXN0000412,CUST00059,2026-05-13,Mobile App,Groceries,2,36.19,72.37
TXN0000413,CUST00059,2026-03-25,Website,Apparel,2,71.5,143.01
TXN0000414,CUST00059,2026-08-12,In-Store,Electronics,2,260.1,520.2
TXN0000415,CUST00059,2026-06-21,Mobile App,Beauty,4,21.96,87.85
TXN0000416,CUST00059,2026-08-16,In-Store,Beauty,4,14.6,58.4
TXN0000417,CUST00060,2026-05-18,In-Store,Apparel,2,57.91,115.83
TXN0000418,CUST00060,2026-02-17,Website,Sports & Outdoors,1,23.9,23.9
TXN0000419,CUST00060,2026-01-03,Website,Groceries,2,23.43,46.86
TXN0000420,CUST00060,2025-11-13,In-Store,Books,4,5.11,20.42
TXN0000421,CUST00060,2026-02-18,Mobile App,Electronics,1,342.13,342.13
TXN0000422,CUST00060,2025-09-18,Mobile App,Apparel,1,117.05,117.05
TXN0000423,CUST00060,2026-01-06,Mobile App,Apparel,1,63.29,63.29
TXN0000424,CUST00060,2025-09-11,Website,Groceries,3,16.83,50.49
TXN0000425,CUST00060,2025-11-09,In-Store,Toys,1,40.51,40.51
TXN0000426,CUST00060,2026-07-19,Mobile App,Beauty,4,5.57,22.27
TXN0000427,CUST00060,2026-01-04,In-Store,Groceries,2,38.51,77.01
TXN0000428,CUST00060,2026-02-12,Website,Sports & Outdoors,1,239.99,239.99
TXN0000429,CUST00060,2026-02-06,Mobile App,Home & Kitchen,1,54.51,54.51
TXN0000430,CUST00060,2025-09-12,Mobile App,Books,1,25.19,25.19
TXN0000431,CUST00060,2026-08-15,Website,Sports & Outdoors,2,32.38,64.76
TXN0000432,CUST00060,2025-12-21,Website,Beauty,3,21.84,65.52
TXN0000433,CUST00060,2026-05-07,Website,Home & Kitchen,1,207.87,207.87
TXN0000434,CUST00060,2026-03-02,In-Store,Toys,1,61.57,61.57
TXN0000435,CUST00060,2026-06-21,Website,Apparel,2,24.42,48.84
TXN0000436,CUST00060,2026-06-23,Mobile App,Toys,3,28.71,86.12
TXN0000437,CUST00060,2025-11-29,Website,Beauty,1,19.0,19.0
TXN0000438,CUST00060,2026-03-10,In-Store,Sports & Outdoors,3,43.06,129.18
TXN0000439,CUST00060,2025-10-28,Mobile App,Groceries,2,28.5,57.01
TXN0000440,CUST00060,2026-04-19,Mobile App,Sports & Outdoors,4,51.2,204.81
TXN0000441,CUST00061,2026-01-05,Website,Beauty,4,20.18,80.71
TXN0000442,CUST00061,2026-04-19,Website,Sports & Outdoors,3,15.52,46.56
TXN0000443,CUST00061,2026-06-23,In-Store,Toys,3,15.21,45.63
TXN0000444,CUST00061,2026-02-28,Mobile App,Apparel,1,38.73,38.73
TXN0000445,CUST00061,2026-01-09,In-Store,Home & Kitchen,2,134.78,269.56
TXN0000446,CUST00062,2026-07-19,Mobile App,Apparel,1,113.2,113.2
TXN0000447,CUST00062,2026-02-28,In-Store,Electronics,4,164.87,659.48
TXN0000448,CUST00062,2026-01-01,In-Store,Beauty,3,30.52,91.57
TXN0000449,CUST00063,2026-07-05,In-Store,Toys,2,31.16,62.31
TXN0000450,CUST00063,2026-02-18,Website,Beauty,3,30.08,90.23
TXN0000451,CUST00063,2026-02-16,Website,Apparel,1,68.57,68.57
TXN0000452,CUST00063,2026-04-01,Mobile App,Home & Kitchen,2,116.01,232.02
TXN0000453,CUST00063,2026-02-23,Mobile App,Home & Kitchen,2,89.29,178.58
TXN0000454,CUST00064,2025-10-16,Mobile App,Sports & Outdoors,4,6.12,24.5
TXN0000455,CUST00064,2025-10-25,Website,Groceries,1,32.71,32.71
TXN0000456,CUST00064,2025-09-23,Mobile App,Sports & Outdoors,4,26.55,106.2
TXN0000457,CUST00064,2026-04-15,In-Store,Electronics,3,261.81,785.44
TXN0000458,CUST00064,2025-11-11,Website,Groceries,3,22.54,67.62
TXN0000459,CUST00064,2025-11-02,Mobile App,Home & Kitchen,4,31.36,125.46
TXN0000460,CUST00064,2026-01-04,Website,Apparel,4,21.19,84.75
TXN0000461,CUST00064,2026-05-12,In-Store,Beauty,3,18.82,56.47
TXN0000462,CUST00064,2025-10-08,In-Store,Sports & Outdoors,4,32.35,129.41
TXN0000463,CUST00065,2026-07-14,Website,Home & Kitchen,2,71.58,143.17
TXN0000464,CUST00065,2026-08-12,Website,Groceries,2,10.43,20.86
TXN0000465,CUST00065,2026-08-08,Website,Apparel,4,26.06,104.25
TXN0000466,CUST00065,2026-07-27,In-Store,Apparel,4,20.0,80.0
TXN0000467,CUST00065,2026-07-26,Mobile App,Home & Kitchen,4,50.31,201.23
TXN0000468,CUST00065,2026-07-13,Website,Electronics,2,72.95,145.91
TXN0000469,CUST00065,2026-07-11,Website,Electronics,2,359.05,718.1
TXN0000470,CUST00065,2026-08-13,Website,Groceries,4,18.55,74.18
TXN0000471,CUST00065,2026-07-04,Mobile App,Electronics,3,236.29,708.88
TXN0000472,CUST00065,2026-07-05,In-Store,Beauty,4,12.61,50.43
TXN0000473,CUST00065,2026-07-31,In-Store,Home & Kitchen,4,20.36,81.42
TXN0000474,CUST00065,2026-07-11,Mobile App,Home & Kitchen,3,64.83,194.5
TXN0000475,CUST00065,2026-08-03,Website,Sports & Outdoors,1,231.75,231.75
TXN0000476,CUST00065,2026-07-04,Website,Books,1,12.23,12.23
TXN0000477,CUST00065,2026-07-31,Website,Books,1,34.45,34.45
TXN0000478,CUST00065,2026-07-05,Website,Electronics,1,708.31,708.31
TXN0000479,CUST00065,2026-07-15,Website,Home & Kitchen,1,272.56,272.56
TXN0000480,CUST00065,2026-07-12,In-Store,Books,3,8.24,24.71
TXN0000481,CUST00065,2026-08-19,In-Store,Books,4,3.83,15.34
TXN0000482,CUST00065,2026-08-01,In-Store,Books,1,19.22,19.22
TXN0000483,CUST00065,2026-07-31,Mobile App,Groceries,2,20.39,40.79
TXN0000484,CUST00065,2026-07-03,In-Store,Apparel,4,13.31,53.24
TXN0000485,CUST00065,2026-08-07,Website,Electronics,1,581.86,581.86
TXN0000486,CUST00066,2026-04-22,Mobile App,Electronics,2,165.63,331.27
TXN0000487,CUST00066,2025-12-07,Mobile App,Sports & Outdoors,1,111.08,111.08
TXN0000488,CUST00066,2025-09-26,Website,Groceries,4,6.15,24.6
TXN0000489,CUST00066,2026-02-04,Mobile App,Groceries,4,19.84,79.38
TXN0000490,CUST00066,2026-08-19,In-Store,Books,4,6.42,25.67
TXN0000491,CUST00067,2026-07-05,Website,Toys,3,10.1,30.3
TXN0000492,CUST00067,2025-10-27,Mobile App,Books,1,31.55,31.55
TXN0000493,CUST00068,2026-06-21,Website,Home & Kitchen,4,12.02,48.08
TXN0000494,CUST00068,2026-03-31,In-Store,Electronics,1,170.55,170.55
TXN0000495,CUST00068,2026-06-09,In-Store,Home & Kitchen,4,38.02,152.07
TXN0000496,CUST00068,2026-06-18,Website,Groceries,1,21.63,21.63
TXN0000497,CUST00068,2025-10-31,Mobile App,Books,4,9.45,37.78
TXN0000498,CUST00068,2026-04-21,Mobile App,Groceries,1,58.37,58.37
TXN0000499,CUST00068,2025-11-30,In-Store,Home & Kitchen,4,49.82,199.28
TXN0000500,CUST00068,2026-05-14,Website,Groceries,2,9.8,19.61
TXN0000501,CUST00068,2025-12-28,Mobile App,Electronics,1,319.8,319.8
TXN0000502,CUST00069,2026-02-06,Website,Groceries,3,21.16,63.48
TXN0000503,CUST00069,2026-03-27,Mobile App,Books,1,26.75,26.75
TXN0000504,CUST00070,2025-11-17,In-Store,Groceries,3,19.82,59.46
TXN0000505,CUST00071,2026-01-12,In-Store,Groceries,2,10.98,21.97
TXN0000506,CUST00071,2025-10-05,Mobile App,Books,3,8.8,26.4
TXN0000507,CUST00071,2025-11-07,Website,Apparel,3,30.14,90.42
TXN0000508,CUST00072,2026-07-02,In-Store,Groceries,3,23.57,70.71
TXN0000509,CUST00072,2026-02-24,Mobile App,Books,2,13.01,26.02
TXN0000510,CUST00072,2026-01-25,In-Store,Toys,1,64.53,64.53
TXN0000511,CUST00072,2025-10-19,Mobile App,Groceries,2,5.04,10.07
TXN0000512,CUST00072,2025-09-30,Mobile App,Beauty,4,20.5,82.01
TXN0000513,CUST00072,2026-02-14,In-Store,Electronics,3,191.87,575.61
TXN0000514,CUST00073,2026-04-05,Website,Books,3,9.85,29.56
TXN0000515,CUST00073,2025-09-10,Website,Home & Kitchen,3,51.15,153.44
TXN0000516,CUST00074,2026-06-21,In-Store,Groceries,2,9.36,18.71
TXN0000517,CUST00074,2026-04-01,Mobile App,Beauty,2,15.57,31.14
TXN0000518,CUST00075,2025-10-08,Website,Beauty,2,14.12,28.25
TXN0000519,CUST00075,2026-02-16,In-Store,Sports & Outdoors,1,51.66,51.66
TXN0000520,CUST00075,2025-10-12,Website,Apparel,4,26.56,106.23
TXN0000521,CUST00075,2026-04-01,Mobile App,Electronics,3,228.67,686.01
TXN0000522,CUST00075,2026-06-20,Mobile App,Toys,3,27.28,81.85
TXN0000523,CUST00075,2026-07-15,Mobile App,Groceries,2,17.42,34.84
TXN0000524,CUST00075,2026-06-01,Website,Books,1,23.31,23.31
TXN0000525,CUST00075,2026-04-17,Mobile App,Books,2,17.77,35.53
TXN0000526,CUST00075,2026-03-02,Mobile App,Apparel,4,27.32,109.26
TXN0000527,CUST00075,2026-01-07,Website,Electronics,2,29.43,58.86
TXN0000528,CUST00076,2025-09-11,Mobile App,Sports & Outdoors,3,33.33,99.98
TXN0000529,CUST00076,2026-03-05,Website,Groceries,4,5.7,22.79
TXN0000530,CUST00076,2025-11-17,In-Store,Sports & Outdoors,4,25.25,100.99
TXN0000531,CUST00076,2026-06-11,Mobile App,Books,3,10.14,30.42
TXN0000532,CUST00077,2026-06-12,In-Store,Groceries,2,19.4,38.8
TXN0000533,CUST00077,2026-01-26,In-Store,Beauty,3,27.76,83.28
TXN0000534,CUST00077,2026-04-06,In-Store,Books,2,17.7,35.4
TXN0000535,CUST00077,2026-05-27,Website,Home & Kitchen,1,152.44,152.44
TXN0000536,CUST00077,2026-06-03,Website,Toys,3,6.92,20.76
TXN0000537,CUST00077,2026-05-12,In-Store,Groceries,1,23.82,23.82
TXN0000538,CUST00077,2025-10-23,Website,Home & Kitchen,3,12.27,36.81
TXN0000539,CUST00077,2025-11-04,Mobile App,Apparel,3,25.24,75.73
TXN0000540,CUST00077,2026-02-27,Website,Sports & Outdoors,3,48.89,146.68
TXN0000541,CUST00077,2025-12-07,Website,Books,2,5.94,11.88
TXN0000542,CUST00077,2026-07-05,Mobile App,Home & Kitchen,3,98.07,294.22
TXN0000543,CUST00077,2025-12-24,Website,Toys,4,18.0,71.98
TXN0000544,CUST00077,2026-07-11,In-Store,Books,4,6.91,27.64
TXN0000545,CUST00078,2026-01-21,In-Store,Sports & Outdoors,4,28.53,114.13
TXN0000546,CUST00078,2025-11-03,In-Store,Apparel,3,8.56,25.68
TXN0000547,CUST00079,2026-06-24,Website,Groceries,4,14.57,58.28
TXN0000548,CUST00079,2026-07-10,Website,Toys,3,24.16,72.48
TXN0000549,CUST00079,2026-05-29,Mobile App,Toys,2,21.56,43.12
TXN0000550,CUST00079,2026-02-26,In-Store,Home & Kitchen,3,74.59,223.78
TXN0000551,CUST00079,2026-02-04,In-Store,Apparel,4,10.86,43.43
TXN0000552,CUST00079,2026-06-13,Website,Apparel,4,35.37,141.47
TXN0000553,CUST00079,2026-06-20,Mobile App,Electronics,1,628.2,628.2
TXN0000554,CUST00079,2026-04-07,Website,Home & Kitchen,4,10.9,43.61
TXN0000555,CUST00079,2026-04-16,Website,Beauty,4,19.09,76.38
TXN0000556,CUST00079,2026-03-05,Mobile App,Home & Kitchen,2,83.75,167.49
TXN0000557,CUST00079,2026-06-13,Website,Sports & Outdoors,3,72.4,217.19
TXN0000558,CUST00080,2025-11-26,Mobile App,Groceries,2,23.07,46.14
TXN0000559,CUST00080,2026-06-30,In-Store,Home & Kitchen,4,46.36,185.43
TXN0000560,CUST00080,2026-01-26,Mobile App,Books,3,8.25,24.75
TXN0000561,CUST00080,2026-01-05,In-Store,Toys,1,53.17,53.17
TXN0000562,CUST00081,2025-12-04,Website,Books,3,5.44,16.31
TXN0000563,CUST00081,2026-04-29,Website,Home & Kitchen,4,29.07,116.29
TXN0000564,CUST00081,2026-05-25,Mobile App,Toys,4,21.44,85.76
TXN0000565,CUST00081,2026-01-22,Website,Books,2,16.77,33.53
TXN0000566,CUST00081,2026-06-05,In-Store,Sports & Outdoors,4,14.83,59.31
TXN0000567,CUST00081,2026-02-16,Website,Home & Kitchen,4,55.05,220.18
TXN0000568,CUST00081,2026-01-07,In-Store,Beauty,4,8.42,33.67
TXN0000569,CUST00082,2026-03-14,Mobile App,Groceries,3,8.78,26.35
TXN0000570,CUST00082,2025-11-26,Mobile App,Apparel,3,13.21,39.62
TXN0000571,CUST00082,2025-12-15,Website,Toys,3,19.81,59.42
TXN0000572,CUST00082,2025-12-28,Mobile App,Toys,1,25.02,25.02
TXN0000573,CUST00082,2026-05-07,Website,Electronics,1,189.45,189.45
TXN0000574,CUST00082,2026-05-18,Website,Home & Kitchen,1,220.25,220.25
TXN0000575,CUST00082,2026-06-30,Website,Home & Kitchen,2,12.06,24.12
TXN0000576,CUST00082,2026-04-21,Website,Groceries,4,15.98,63.93
TXN0000577,CUST00082,2026-05-23,In-Store,Toys,1,65.75,65.75
TXN0000578,CUST00082,2026-02-03,Website,Home & Kitchen,4,8.92,35.69
TXN0000579,CUST00082,2026-05-05,Website,Toys,3,8.18,24.53
TXN0000580,CUST00083,2025-10-24,In-Store,Apparel,2,73.28,146.57
TXN0000581,CUST00083,2025-11-12,Website,Toys,1,29.77,29.77
TXN0000582,CUST00083,2026-01-18,Website,Apparel,2,42.67,85.35
TXN0000583,CUST00083,2025-12-26,Mobile App,Groceries,2,37.61,75.22
TXN0000584,CUST00083,2026-03-13,Mobile App,Electronics,1,608.54,608.54
TXN0000585,CUST00083,2026-05-04,Website,Groceries,1,19.9,19.9
TXN0000586,CUST00083,2026-05-08,In-Store,Beauty,2,48.8,97.59
TXN0000587,CUST00083,2025-10-23,Mobile App,Sports & Outdoors,3,6.18,18.54
TXN0000588,CUST00083,2026-08-09,Mobile App,Books,1,33.25,33.25
TXN0000589,CUST00083,2025-08-28,In-Store,Toys,2,32.53,65.07
TXN0000590,CUST00083,2025-09-28,Website,Apparel,4,12.14,48.58
TXN0000591,CUST00083,2025-10-18,Website,Sports & Outdoors,1,233.75,233.75
TXN0000592,CUST00083,2026-07-26,Website,Home & Kitchen,1,216.37,216.37
TXN0000593,CUST00083,2026-01-30,Website,Beauty,3,12.84,38.51
TXN0000594,CUST00084,2025-09-19,Mobile App,Electronics,3,188.98,566.94
TXN0000595,CUST00084,2025-11-14,Mobile App,Groceries,4,18.1,72.4
TXN0000596,CUST00084,2025-09-24,Mobile App,Groceries,4,11.43,45.71
TXN0000597,CUST00084,2025-09-09,Website,Home & Kitchen,3,57.4,172.21
TXN0000598,CUST00085,2026-01-12,Website,Home & Kitchen,2,19.64,39.29
TXN0000599,CUST00085,2026-08-16,Mobile App,Groceries,4,11.4,45.62
TXN0000600,CUST00085,2026-04-05,Website,Books,1,31.48,31.48
TXN0000601,CUST00085,2026-03-02,Mobile App,Sports & Outdoors,2,98.68,197.36
TXN0000602,CUST00085,2026-05-10,Website,Apparel,4,25.97,103.87
TXN0000603,CUST00085,2026-03-30,Website,Toys,2,35.63,71.26
TXN0000604,CUST00085,2026-08-02,Mobile App,Sports & Outdoors,3,37.1,111.3
TXN0000605,CUST00085,2026-06-18,Website,Apparel,2,10.46,20.91
TXN0000606,CUST00085,2026-04-14,Website,Electronics,4,50.39,201.56
TXN0000607,CUST00085,2026-02-01,Website,Electronics,4,119.56,478.26
TXN0000608,CUST00085,2025-11-07,Mobile App,Groceries,2,4.34,8.68
TXN0000609,CUST00085,2026-04-20,Mobile App,Apparel,2,8.38,16.77
TXN0000610,CUST00085,2026-06-12,Mobile App,Apparel,1,78.19,78.19
TXN0000611,CUST00085,2025-12-07,Website,Books,1,34.3,34.3
TXN0000612,CUST00085,2025-09-08,In-Store,Groceries,1,44.68,44.68
TXN0000613,CUST00086,2026-03-30,Website,Beauty,1,96.45,96.45
TXN0000614,CUST00086,2026-02-28,Website,Beauty,2,28.93,57.85
TXN0000615,CUST00086,2025-11-18,Website,Beauty,2,30.65,61.3
TXN0000616,CUST00087,2026-03-10,Mobile App,Books,3,10.63,31.88
TXN0000617,CUST00087,2026-02-12,Mobile App,Books,2,18.12,36.25
TXN0000618,CUST00087,2026-03-24,In-Store,Books,2,12.07,24.15
TXN0000619,CUST00087,2026-02-05,Mobile App,Toys,3,28.23,84.68
TXN0000620,CUST00087,2026-03-08,Mobile App,Sports & Outdoors,4,53.38,213.54
TXN0000621,CUST00088,2026-08-21,In-Store,Sports & Outdoors,2,78.99,157.98
TXN0000622,CUST00088,2026-08-06,Website,Groceries,4,8.0,32.0
TXN0000623,CUST00088,2026-07-07,Mobile App,Books,1,8.01,8.01
TXN0000624,CUST00088,2026-07-10,In-Store,Electronics,3,146.07,438.21
TXN0000625,CUST00089,2026-03-25,Website,Beauty,3,9.78,29.33
TXN0000626,CUST00090,2026-03-01,In-Store,Groceries,2,36.97,73.93
TXN0000627,CUST00091,2026-05-19,Website,Sports & Outdoors,3,17.23,51.69
TXN0000628,CUST00092,2025-09-20,In-Store,Beauty,3,10.32,30.97
TXN0000629,CUST00092,2025-09-28,Website,Books,2,13.11,26.21
TXN0000630,CUST00092,2025-12-07,Mobile App,Sports & Outdoors,2,100.67,201.33
TXN0000631,CUST00093,2026-06-21,In-Store,Apparel,3,31.79,95.36
TXN0000632,CUST00093,2026-07-22,Website,Books,1,10.51,10.51
TXN0000633,CUST00093,2025-12-30,In-Store,Sports & Outdoors,4,24.19,96.76
TXN0000634,CUST00093,2026-08-08,Mobile App,Apparel,2,66.21,132.42
TXN0000635,CUST00094,2026-04-01,In-Store,Books,1,9.73,9.73
TXN0000636,CUST00094,2026-06-05,Website,Home & Kitchen,2,55.76,111.51
TXN0000637,CUST00094,2026-03-16,Website,Books,1,39.07,39.07
TXN0000638,CUST00094,2026-08-08,Website,Groceries,2,31.99,63.98
TXN0000639,CUST00094,2026-05-30,Website,Apparel,1,79.24,79.24
TXN0000640,CUST00095,2025-11-28,Website,Apparel,4,17.2,68.8
TXN0000641,CUST00095,2026-01-20,In-Store,Home & Kitchen,4,58.34,233.37
TXN0000642,CUST00095,2025-10-04,Mobile App,Toys,2,20.82,41.63
TXN0000643,CUST00095,2025-09-22,Mobile App,Beauty,3,10.6,31.81
TXN0000644,CUST00095,2025-12-10,In-Store,Sports & Outdoors,1,175.91,175.91
TXN0000645,CUST00096,2026-08-02,Mobile App,Books,2,9.85,19.69
TXN0000646,CUST00097,2026-06-12,Website,Electronics,2,313.63,627.26
TXN0000647,CUST00097,2026-08-06,In-Store,Toys,4,14.96,59.85
TXN0000648,CUST00097,2026-07-08,Website,Beauty,3,9.32,27.97
TXN0000649,CUST00097,2026-06-15,Website,Apparel,1,30.17,30.17
TXN0000650,CUST00097,2026-03-21,Website,Home & Kitchen,3,87.75,263.25
TXN0000651,CUST00097,2026-05-03,Website,Apparel,4,14.05,56.19
TXN0000652,CUST00098,2026-08-09,Website,Beauty,3,9.45,28.34
TXN0000653,CUST00098,2026-03-17,Mobile App,Home & Kitchen,1,214.62,214.62
TXN0000654,CUST00098,2026-05-31,Website,Electronics,1,241.59,241.59
TXN0000655,CUST00098,2026-05-26,Website,Groceries,1,8.98,8.98
TXN0000656,CUST00099,2026-08-08,Website,Groceries,3,18.24,54.72
TXN0000657,CUST00099,2026-02-08,In-Store,Electronics,4,67.34,269.37
TXN0000658,CUST00099,2026-02-08,Website,Books,1,24.27,24.27
TXN0000659,CUST00099,2026-03-26,In-Store,Toys,1,79.34,79.34
TXN0000660,CUST00100,2025-09-05,Website,Toys,1,54.86,54.86
TXN0000661,CUST00100,2025-10-07,Website,Groceries,4,7.5,30.02
TXN0000662,CUST00100,2025-09-20,Mobile App,Electronics,3,103.36,310.08
TXN0000663,CUST00100,2026-04-12,Website,Groceries,3,7.57,22.72
TXN0000664,CUST00100,2026-08-19,In-Store,Groceries,1,70.9,70.9
TXN0000665,CUST00100,2026-04-27,In-Store,Groceries,3,7.31,21.92
TXN0000666,CUST00100,2025-11-17,In-Store,Home & Kitchen,4,11.14,44.58
TXN0000667,CUST00100,2025-12-18,Mobile App,Beauty,2,23.78,47.56
TXN0000668,CUST00100,2026-08-05,Mobile App,Groceries,3,24.41,73.23
TXN0000669,CUST00100,2026-02-28,Mobile App,Home & Kitchen,2,38.95,77.89
TXN0000670,CUST00101,2025-08-30,Mobile App,Beauty,3,29.21,87.63
TXN0000671,CUST00101,2026-06-22,Mobile App,Home & Kitchen,2,70.21,140.42
TXN0000672,CUST00101,2025-11-24,Mobile App,Home & Kitchen,1,108.9,108.9
TXN0000673,CUST00101,2025-09-29,Website,Home & Kitchen,3,74.53,223.58
TXN0000674,CUST00101,2026-04-26,In-Store,Books,3,12.92,38.76
TXN0000675,CUST00102,2026-06-18,Mobile App,Groceries,2,8.2,16.4
TXN0000676,CUST00102,2025-09-23,Website,Home & Kitchen,3,9.11,27.34
TXN0000677,CUST00102,2026-07-28,Mobile App,Beauty,2,31.84,63.67
TXN0000678,CUST00102,2026-02-14,Mobile App,Sports & Outdoors,4,8.42,33.68
TXN0000679,CUST00102,2026-01-01,Website,Toys,3,22.32,66.96
TXN0000680,CUST00102,2026-07-14,Website,Books,2,11.87,23.73
TXN0000681,CUST00102,2025-12-01,Website,Beauty,1,12.9,12.9
TXN0000682,CUST00103,2026-08-02,In-Store,Beauty,2,38.41,76.81
TXN0000683,CUST00103,2026-04-29,In-Store,Apparel,4,9.73,38.91
TXN0000684,CUST00103,2026-07-20,In-Store,Toys,4,16.26,65.03
TXN0000685,CUST00104,2026-02-22,Mobile App,Electronics,4,126.49,505.95
