session_id,customer_id,session_date,device,pages_viewed,duration_minutes,resulted_in_purchase
SESS0000385,CUST00020,2026-06-02,Mobile App,21,29.0,False
SESS0000386,CUST00020,2026-04-07,Website - Mobile Browser,1,20.9,False
SESS0000387,CUST00020,2026-05-29,Website - Desktop,24,24.7,False
SESS0000388,CUST00020,2026-04-09,Website - Desktop,15,13.9,False
SESS0000389,CUST00020,2026-03-23,Website - Desktop,22,10.1,True
SESS0000390,CUST00020,2025-09-26,Website - Desktop,1,3.8,False
SESS0000391,CUST00020,2025-09-17,Website - Mobile Browser,2,27.8,False
SESS0000392,CUST00020,2025-09-08,Website - Desktop,5,24.5,False
SESS0000393,CUST00020,2025-12-17,Mobile App,1,27.9,False
SESS0000394,CUST00020,2026-06-28,Website - Mobile Browser,17,19.9,True
SESS0000395,CUST00020,2025-09-19,Mobile App,5,14.8,False
SESS0000396,CUST00020,2025-10-11,Website - Mobile Browser,5,2.4,True
SESS0000397,CUST00020,2026-07-23,Website - Desktop,22,25.5,True
SESS0000398,CUST00020,2026-02-02,Website - Desktop,1,18.3,False
SESS0000399,CUST00020,2025-12-13,Website - Mobile Browser,23,23.9,False
SESS0000400,CUST00020,2026-04-09,Mobile App,25,12.2,False
SESS0000401,CUST00020,2025-09-19,Website - Mobile Browser,3,15.1,True
SESS0000402,CUST00020,2026-04-27,Mobile App,7,4.1,False
SESS0000403,CUST00020,2026-03-16,Website - Desktop,12,21.4,False
SESS0000404,CUST00020,2025-12-11,Website - Desktop,6,27.2,True
SESS0000405,CUST00021,2026-01-11,Website - Mobile Browser,24,19.1,False
SESS0000406,CUST00021,2025-09-30,Mobile App,12,4.3,False
SESS0000407,CUST00021,2026-05-24,Website - Mobile Browser,12,24.9,False
SESS0000408,CUST00021,2025-11-18,Website - Mobile Browser,7,27.3,True
SESS0000409,CUST00021,2026-03-30,Mobile App,21,21.0,False
SESS0000410,CUST00021,2026-04-21,Mobile App,23,18.7,False
SESS0000411,CUST00021,2025-08-30,Website - Mobile Browser,20,5.6,False
SESS0000412,CUST00021,2026-01-12,Website - Desktop,23,21.0,False
SESS0000413,CUST00021,2026-06-09,Mobile App,12,7.2,False
SESS0000414,CUST00021,2026-07-09,Website - Desktop,3,15.5,False
SESS0000415,CUST00021,2026-04-06,Website - Desktop,13,3.2,True
SESS0000416,CUST00022,2025-12-27,Mobile App,17,6.0,False
SESS0000417,CUST00022,2026-07-30,Mobile App,25,15.4,True
SESS0000418,CUST00022,2026-06-04,Mobile App,13,1.6,True
SESS0000419,CUST00022,2026-02-06,Mobile App,5,12.2,False
SESS0000420,CUST00022,2025-12-23,Website - Mobile Browser,8,26.8,False
SESS0000421,CUST00022,2025-11-04,Website - Mobile Browser,21,28.9,False
SESS0000422,CUST00022,2025-10-02,Website - Desktop,22,23.9,False
SESS0000423,CUST00022,2026-03-29,Website - Mobile Browser,25,8.2,False
SESS0000424,CUST00022,2025-09-20,Website - Desktop,16,6.4,False
SESS0000425,CUST00022,2026-06-07,Website - Desktop,5,4.8,False
SESS0000426,CUST00022,2025-11-04,Mobile App,23,29.5,True
SESS0000427,CUST00022,2026-03-21,Mobile App,23,15.5,False
SESS0000428,CUST00022,2026-04-13,Website - Mobile Browser,10,8.0,True
SESS0000429,CUST00022,2025-11-27,Website - Mobile Browser,22,25.8,False
SESS0000430,CUST00022,2026-01-25,Website - Mobile Browser,22,29.7,False
SESS0000431,CUST00022,2026-05-14,Mobile App,6,22.2,False
SESS0000432,CUST00022,2026-02-03,Mobile App,13,5.9,False
SESS0000433,CUST00022,2025-11-22,Website - Desktop,7,11.5,True
SESS0000434,CUST00022,2026-06-09,Website - Desktop,8,25.1,False
SESS0000435,CUST00022,2025-09-17,Website - Mobile Browser,16,26.0,False
SESS0000436,CUST00022,2025-12-17,Website - Mobile Browser,4,16.2,False
SESS0000437,CUST00022,2026-01-30,Website - Mobile Browser,16,8.6,False
SESS0000438,CUST00022,2026-08-07,Mobile App,16,20.2,False
SESS0000439,CUST00022,2026-05-25,Website - Mobile Browser,10,23.3,False
SESS0000440,CUST00022,2025-12-17,Website - Desktop,5,0.9,False
SESS0000441,CUST00022,2026-07-11,Mobile App,25,11.9,False
SESS0000442,CUST00022,2026-06-02,Mobile App,17,23.6,False
SESS0000443,CUST00022,2025-10-19,Mobile App,19,24.9,False
SESS0000444,CUST00022,2025-12-16,Website - Desktop,13,2.4,False
SESS0000445,CUST00023,2025-12-28,Mobile App,12,9.9,False
SESS0000446,CUST00023,2026-01-06,Mobile App,21,20.0,False
SESS0000447,CUST00023,2025-08-29,Website - Desktop,24,8.4,True
SESS0000448,CUST00023,2026-03-26,Website - Mobile Browser,11,10.2,False
SESS0000449,CUST00023,2026-04-28,Website - Mobile Browser,22,3.2,False
SESS0000450,CUST00023,2025-09-16,Website - Mobile Browser,7,17.9,False
SESS0000451,CUST00023,2026-02-25,Website - Desktop,12,24.2,True
SESS0000452,CUST00023,2026-06-23,Mobile App,5,1.0,True
SESS0000453,CUST00023,2026-07-02,Mobile App,22,0.9,False
SESS0000454,CUST00023,2026-01-25,Website - Mobile Browser,16,3.3,False
SESS0000455,CUST00023,2025-11-05,Mobile App,5,9.6,False
SESS0000456,CUST00023,2025-11-07,Website - Mobile Browser,8,22.7,False
SESS0000457,CUST00023,2026-07-20,Website - Mobile Browser,13,14.2,False
SESS0000458,CUST00023,2026-06-05,Website - Desktop,13,1.6,False
SESS0000459,CUST00023,2025-12-27,Website - Desktop,7,2.7,False
SESS0000460,CUST00023,2026-04-24,Website - Desktop,8,2.9,False
SESS0000461,CUST00023,2026-05-04,Mobile App,5,13.4,False
SESS0000462,CUST00023,2026-08-15,Mobile App,15,28.8,False
SESS0000463,CUST00023,2026-03-30,Website - Mobile Browser,18,18.8,False
SESS0000464,CUST00023,2025-12-24,Website - Desktop,12,7.5,False
SESS0000465,CUST00023,2026-03-23,Mobile App,21,20.7,False
SESS0000466,CUST00023,2026-08-08,Website - Mobile Browser,23,9.6,True
SESS0000467,CUST00023,2026-04-05,Mobile App,21,23.2,False
SESS0000468,CUST00023,2026-01-24,Mobile App,1,28.6,False
SESS0000469,CUST00023,2025-10-24,Website - Mobile Browser,21,10.4,False
SESS0000470,CUST00023,2026-02-06,Mobile App,2,5.2,False
SESS0000471,CUST00023,2026-06-07,Website - Desktop,1,23.4,False
SESS0000472,CUST00023,2025-09-11,Website - Desktop,9,29.8,False
SESS0000473,CUST00023,2025-11-13,Website - Desktop,10,14.7,False
SESS0000474,CUST00023,2025-08-28,Mobile App,5,12.9,False
SESS0000475,CUST00024,2025-11-15,Website - Desktop,10,16.6,False
SESS0000476,CUST00024,2025-11-17,Website - Desktop,13,9.3,False
SESS0000477,CUST00024,2026-04-08,Website - Desktop,10,26.6,True
SESS0000478,CUST00024,2025-11-21,Mobile App,13,26.8,False
SESS0000479,CUST00024,2026-05-18,Mobile App,9,25.8,True
SESS0000480,CUST00024,2026-08-04,Website - Desktop,8,10.9,False
SESS0000481,CUST00024,2025-12-24,Website - Desktop,7,1.6,False
SESS0000482,CUST00024,2026-05-20,Website - Desktop,19,13.1,True
SESS0000483,CUST00024,2025-11-08,Website - Desktop,15,2.8,False
SESS0000484,CUST00024,2025-11-01,Website - Mobile Browser,21,11.1,False
SESS0000485,CUST00024,2026-08-18,Website - Desktop,8,10.0,True
SESS0000486,CUST00024,2026-01-04,Website - Desktop,19,14.2,True
SESS0000487,CUST00024,2025-09-22,Website - Desktop,12,3.7,False
SESS0000488,CUST00024,2025-09-06,Website - Desktop,14,20.4,False
SESS0000489,CUST00024,2025-10-07,Mobile App,3,25.7,False
SESS0000490,CUST00024,2025-12-09,Website - Mobile Browser,20,25.6,False
SESS0000491,CUST00024,2025-11-04,Website - Desktop,20,12.1,False
SESS0000492,CUST00024,2026-03-25,Website - Desktop,22,13.3,False
SESS0000493,CUST00024,2026-05-29,Website - Desktop,25,8.2,False
SESS0000494,CUST00024,2025-09-11,Website - Desktop,24,7.0,False
SESS0000495,CUST00024,2025-09-06,Mobile App,10,18.6,False
SESS0000496,CUST00024,2025-11-06,Website - Mobile Browser,19,7.7,False
SESS0000497,CUST00024,2025-10-28,Website - Mobile Browser,9,8.6,False
SESS0000498,CUST00024,2026-07-11,Mobile App,19,26.5,False
SESS0000499,CUST00024,2026-05-12,Website - Desktop,1,16.0,False
SESS0000500,CUST00025,2025-12-27,Mobile App,5,7.1,False
SESS0000501,CUST00025,2026-03-14,Website - Mobile Browser,14,4.3,False
SESS0000502,CUST00025,2025-10-30,Website - Mobile Browser,7,29.7,False
SESS0000503,CUST00025,2025-09-03,Website - Mobile Browser,21,23.2,False
SESS0000504,CUST00025,2026-06-26,Website - Desktop,4,7.9,True
SESS0000505,CUST00025,2026-07-20,Mobile App,25,17.3,True
SESS0000506,CUST00025,2025-09-03,Website - Mobile Browser,6,3.9,False
SESS0000507,CUST00025,2026-04-27,Mobile App,16,10.1,False
SESS0000508,CUST00025,2026-01-10,Website - Mobile Browser,12,6.2,False
SESS0000509,CUST00025,2026-06-06,Website - Desktop,12,10.4,False
SESS0000510,CUST00025,2025-10-05,Mobile App,25,4.2,False
SESS0000511,CUST00025,2026-07-30,Mobile App,10,8.7,False
SESS0000512,CUST00025,2025-12-14,Website - Desktop,13,27.9,True
SESS0000513,CUST00025,2025-11-21,Website - Mobile Browser,8,17.2,False
SESS0000514,CUST00025,2026-06-14,Mobile App,24,26.3,True
SESS0000515,CUST00025,2026-04-21,Mobile App,7,22.1,False
SESS0000516,CUST00025,2026-07-31,Website - Desktop,12,16.1,False
SESS0000517,CUST00025,2026-08-13,Mobile App,11,17.7,False
SESS0000518,CUST00025,2026-08-21,Website - Desktop,1,16.9,False
SESS0000519,CUST00025,2026-07-10,Mobile App,19,18.5,False
SESS0000520,CUST00025,2026-07-09,Website - Desktop,23,11.1,False
SESS0000521,CUST00025,2025-09-19,Website - Desktop,23,10.2,False
SESS0000522,CUST00025,2025-10-17,Mobile App,3,7.1,False
SESS0000523,CUST00025,2026-07-25,Website - Desktop,2,26.6,False
SESS0000524,CUST00025,2026-06-09,Mobile App,7,25.0,True
SESS0000525,CUST00025,2025-11-04,Website - Mobile Browser,24,4.5,False
SESS0000526,CUST00025,2026-01-10,Mobile App,10,14.0,True
SESS0000527,CUST00025,2026-01-08,Website - Desktop,7,19.9,True
SESS0000528,CUST00025,2026-03-30,Mobile App,22,13.8,False
SESS0000529,CUST00025,2026-08-13,Website - Mobile Browser,24,20.9,False
SESS0000530,CUST00025,2025-11-23,Website - Desktop,18,25.0,True
SESS0000531,CUST00025,2025-09-12,Website - Mobile Browser,11,21.5,False
SESS0000532,CUST00025,2026-04-05,Website - Mobile Browser,9,11.8,False
SESS0000533,CUST00025,2025-11-03,Mobile App,5,26.6,False
SESS0000534,CUST00025,2026-03-07,Website - Mobile Browser,22,29.2,False
SESS0000535,CUST00026,2026-07-28,Mobile App,15,8.3,False
SESS0000536,CUST00026,2026-06-04,Website - Desktop,7,25.3,True
SESS0000537,CUST00026,2026-05-03,Mobile App,18,23.9,False
SESS0000538,CUST00026,2026-07-29,Mobile App,6,5.3,False
SESS0000539,CUST00026,2026-08-07,Website - Desktop,14,12.0,True
SESS0000540,CUST00026,2026-08-04,Website - Desktop,24,26.2,False
SESS0000541,CUST00026,2026-08-18,Mobile App,7,6.4,False
SESS0000542,CUST00026,2026-08-08,Mobile App,20,23.9,True
SESS0000543,CUST00026,2026-05-21,Mobile App,5,10.2,False
SESS0000544,CUST00026,2026-05-06,Mobile App,7,6.5,True
SESS0000545,CUST00026,2026-06-21,Mobile App,8,6.3,False
SESS0000546,CUST00026,2026-07-13,Website - Desktop,3,22.2,True
SESS0000547,CUST00026,2026-05-04,Website - Desktop,15,11.3,False
SESS0000548,CUST00026,2026-06-25,Website - Desktop,14,4.7,False
SESS0000549,CUST00026,2026-07-23,Website - Mobile Browser,12,22.7,False
SESS0000550,CUST00026,2026-07-11,Website - Mobile Browser,2,5.6,False
SESS0000551,CUST00026,2026-06-25,Mobile App,2,2.8,False
SESS0000552,CUST00026,2026-06-24,Mobile App,24,17.7,False
SESS0000553,CUST00027,2026-04-12,Mobile App,8,1.4,False
SESS0000554,CUST00027,2026-03-08,Mobile App,2,4.2,False
SESS0000555,CUST00027,2026-03-20,Mobile App,19,24.4,False
SESS0000556,CUST00027,2026-06-07,Mobile App,3,13.9,True
SESS0000557,CUST00027,2026-06-13,Mobile App,22,24.0,False
SESS0000558,CUST00027,2026-04-19,Website - Desktop,2,13.5,False
SESS0000559,CUST00027,2026-02-23,Website - Desktop,9,20.0,False
SESS0000560,CUST00027,2026-03-27,Website - Mobile Browser,25,28.8,False
SESS0000561,CUST00027,2026-08-02,Website - Desktop,21,19.3,False
SESS0000562,CUST00027,2026-05-11,Website - Desktop,14,3.6,False
SESS0000563,CUST00027,2025-12-28,Website - Mobile Browser,6,27.8,True
SESS0000564,CUST00027,2026-02-11,Website - Desktop,21,16.5,False
SESS0000565,CUST00027,2026-02-06,Website - Desktop,5,23.8,False
SESS0000566,CUST00027,2026-07-19,Mobile App,11,15.4,False
SESS0000567,CUST00027,2026-03-26,Mobile App,5,9.8,True
SESS0000568,CUST00027,2026-03-04,Website - Mobile Browser,23,10.6,False
SESS0000569,CUST00027,2026-07-25,Website - Mobile Browser,10,21.5,False
SESS0000570,CUST00027,2026-05-08,Website - Mobile Browser,24,4.8,False
SESS0000571,CUST00027,2026-08-06,Mobile App,21,6.0,False
SESS0000572,CUST00027,2026-03-21,Mobile App,6,3.4,True
SESS0000573,CUST00027,2026-05-03,Mobile App,4,16.2,False
SESS0000574,CUST00027,2026-01-21,Mobile App,8,21.1,False
SESS0000575,CUST00027,2026-01-08,Website - Mobile Browser,14,24.3,False
SESS0000576,CUST00027,2026-04-07,Mobile App,22,27.5,False
SESS0000577,CUST00027,2026-03-15,Mobile App,15,25.7,False
SESS0000578,CUST00027,2026-05-11,Website - Desktop,10,21.0,False
SESS0000579,CUST00027,2026-04-12,Mobile App,20,5.0,True
SESS0000580,CUST00027,2026-05-20,Website - Mobile Browser,20,7.9,False
SESS0000581,CUST00027,2026-04-02,Website - Mobile Browser,11,22.2,False
SESS0000582,CUST00027,2026-04-13,Mobile App,16,3.5,True
SESS0000583,CUST00027,2026-03-29,Website - Desktop,13,22.6,False
SESS0000584,CUST00028,2026-08-15,Website - Desktop,6,5.3,False
SESS0000585,CUST00028,2026-07-30,Website - Desktop,5,4.8,False
SESS0000586,CUST00028,2026-08-01,Website - Desktop,22,10.0,False
SESS0000587,CUST00028,2026-07-25,Website - Mobile Browser,21,11.8,False
SESS0000588,CUST00028,2026-07-27,Mobile App,24,22.2,False
SESS0000589,CUST00028,2026-08-10,Mobile App,7,29.3,False
SESS0000590,CUST00028,2026-07-31,Website - Desktop,1,9.5,False
SESS0000591,CUST00028,2026-07-22,Website - Desktop,17,18.2,False
SESS0000592,CUST00028,2026-08-16,Mobile App,9,14.2,False
SESS0000593,CUST00028,2026-08-05,Mobile App,12,18.6,False
SESS0000594,CUST00028,2026-08-10,Website - Mobile Browser,22,10.8,False
SESS0000595,CUST00028,2026-08-14,Website - Desktop,7,23.7,False
SESS0000596,CUST00028,2026-08-19,Website - Desktop,20,21.2,True
SESS0000597,CUST00028,2026-07-23,Website - Desktop,21,19.9,True
SESS0000598,CUST00028,2026-07-22,Website - Mobile Browser,24,9.8,False
SESS0000599,CUST00028,2026-07-21,Mobile App,15,27.7,False
SESS0000600,CUST00028,2026-07-26,Mobile App,6,27.4,False
SESS0000601,CUST00028,2026-07-26,Mobile App,14,2.9,False
SESS0000602,CUST00028,2026-07-30,Website - Mobile Browser,3,4.7,False
SESS0000603,CUST00028,2026-07-29,Mobile App,21,11.4,False
SESS0000604,CUST00028,2026-08-15,Mobile App,5,18.0,True
SESS0000605,CUST00028,2026-08-11,Website - Desktop,25,12.6,True
SESS0000606,CUST00028,2026-07-29,Website - Mobile Browser,11,9.8,False
SESS0000607,CUST00028,2026-08-12,Website - Mobile Browser,13,7.4,False
SESS0000608,CUST00028,2026-08-21,Website - Mobile Browser,24,24.5,False
SESS0000609,CUST00028,2026-08-21,Mobile App,20,21.8,False
SESS0000610,CUST00028,2026-08-13,Mobile App,2,13.2,True
SESS0000611,CUST00028,2026-08-13,Website - Mobile Browser,9,18.9,True
SESS0000612,CUST00028,2026-08-19,Website - Mobile Browser,18,10.5,True
SESS0000613,CUST00028,2026-07-20,Website - Mobile Browser,4,7.1,False
SESS0000614,CUST00028,2026-07-29,Mobile App,2,8.5,False
SESS0000615,CUST00028,2026-08-16,Mobile App,23,25.7,True
SESS0000616,CUST00028,2026-08-14,Website - Mobile Browser,3,5.7,True
SESS0000617,CUST00028,2026-08-02,Mobile App,3,11.5,False
SESS0000618,CUST00028,2026-08-02,Website - Mobile Browser,4,21.5,False
SESS0000619,CUST00029,2026-05-20,Website - Mobile Browser,14,16.3,False
SESS0000620,CUST00029,2026-06-06,Website - Desktop,1,3.6,False
SESS0000621,CUST00029,2026-04-26,Website - Mobile Browser,11,8.2,False
SESS0000622,CUST00029,2026-05-05,Website - Desktop,10,29.7,False
SESS0000623,CUST00029,2026-06-29,Website - Mobile Browser,1,1.8,False
SESS0000624,CUST00029,2026-02-14,Website - Mobile Browser,17,27.5,False
SESS0000625,CUST00029,2026-04-10,Website - Mobile Browser,17,14.7,False
SESS0000626,CUST00029,2026-03-03,Website - Mobile Browser,11,23.4,False
SESS0000627,CUST00029,2026-06-27,Website - Mobile Browser,13,8.8,False
SESS0000628,CUST00029,2026-04-27,Website - Mobile Browser,10,23.4,True
SESS0000629,CUST00029,2026-05-06,Website - Desktop,24,4.3,False
SESS0000630,CUST00029,2026-07-05,Mobile App,4,18.5,False
SESS0000631,CUST00029,2026-06-29,Website - Desktop,5,5.8,True
SESS0000632,CUST00029,2026-06-21,Mobile App,10,20.9,True
SESS0000633,CUST00029,2026-04-24,Mobile App,20,8.0,True
SESS0000634,CUST00029,2026-07-06,Mobile App,10,22.1,False
SESS0000635,CUST00029,2026-03-22,Website - Mobile Browser,25,25.9,False
SESS0000636,CUST00029,2026-02-22,Mobile App,16,25.9,False
SESS0000637,CUST00029,2026-07-01,Website - Desktop,19,18.5,False
SESS0000638,CUST00029,2026-06-15,Website - Desktop,19,20.9,True
SESS0000639,CUST00029,2026-02-27,Mobile App,17,21.1,True
SESS0000640,CUST00029,2026-04-21,Website - Mobile Browser,1,2.2,False
SESS0000641,CUST00029,2026-05-15,Website - Desktop,14,1.1,False
SESS0000642,CUST00029,2026-04-05,Mobile App,23,0.6,True
SESS0000643,CUST00029,2026-05-20,Mobile App,24,5.3,False
SESS0000644,CUST00029,2026-02-09,Website - Mobile Browser,13,6.1,True
SESS0000645,CUST00029,2026-08-09,Website - Desktop,21,1.9,False
SESS0000646,CUST00030,2026-03-15,Mobile App,17,27.0,False
SESS0000647,CUST00030,2026-07-22,Mobile App,12,16.8,True
SESS0000648,CUST00030,2026-07-26,Website - Desktop,20,5.5,False
SESS0000649,CUST00030,2026-05-07,Website - Mobile Browser,2,2.3,False
SESS0000650,CUST00030,2026-05-20,Website - Mobile Browser,14,5.3,False
SESS0000651,CUST00030,2026-07-02,Website - Desktop,8,25.8,True
SESS0000652,CUST00030,2026-05-17,Website - Mobile Browser,7,26.5,False
SESS0000653,CUST00030,2026-07-17,Website - Desktop,22,23.8,False
SESS0000654,CUST00030,2026-06-08,Mobile App,16,12.5,False
SESS0000655,CUST00030,2026-05-05,Website - Mobile Browser,11,19.2,False
SESS0000656,CUST00030,2026-03-17,Website - Mobile Browser,25,24.9,False
SESS0000657,CUST00030,2026-07-18,Website - Desktop,15,3.6,False
SESS0000658,CUST00030,2026-08-09,Website - Desktop,25,3.7,False
SESS0000659,CUST00030,2026-04-07,Mobile App,5,20.1,False
SESS0000660,CUST00030,2026-08-14,Mobile App,8,21.6,True
SESS0000661,CUST00030,2026-05-06,Website - Mobile Browser,18,25.5,False
SESS0000662,CUST00030,2026-06-23,Mobile App,12,27.0,False
SESS0000663,CUST00031,2026-04-01,Website - Mobile Browser,3,16.1,False
SESS0000664,CUST00031,2026-04-02,Website - Mobile Browser,23,1.1,False
SESS0000665,CUST00031,2026-07-05,Website - Desktop,16,11.9,False
SESS0000666,CUST00031,2026-08-14,Website - Desktop,25,19.1,False
SESS0000667,CUST00031,2025-11-08,Website - Mobile Browser,6,0.7,False
SESS0000668,CUST00031,2026-01-14,Website - Mobile Browser,17,3.5,False
SESS0000669,CUST00031,2026-03-07,Website - Desktop,8,23.2,False
SESS0000670,CUST00031,2025-11-02,Website - Desktop,20,13.6,False
SESS0000671,CUST00031,2025-10-05,Website - Desktop,17,21.0,False
SESS0000672,CUST00031,2026-03-20,Website - Mobile Browser,14,17.6,False
SESS0000673,CUST00031,2026-02-05,Mobile App,18,20.9,False
SESS0000674,CUST00031,2026-07-15,Website - Desktop,6,22.2,True
SESS0000675,CUST00031,2025-09-29,Website - Mobile Browser,24,4.9,False
SESS0000676,CUST00031,2025-10-03,Website - Desktop,23,28.6,False
SESS0000677,CUST00031,2026-03-14,Website - Desktop,25,5.5,False
SESS0000678,CUST00031,2025-09-07,Website - Mobile Browser,4,4.6,False
SESS0000679,CUST00031,2026-05-02,Website - Desktop,20,15.5,False
SESS0000680,CUST00031,2026-02-18,Mobile App,11,10.1,False
SESS0000681,CUST00031,2025-11-02,Website - Mobile Browser,14,19.0,True
SESS0000682,CUST00031,2025-09-21,Website - Desktop,24,9.3,True
SESS0000683,CUST00031,2026-08-08,Website - Mobile Browser,1,13.6,False
SESS0000684,CUST00031,2025-12-07,Mobile App,25,18.7,False
SESS0000685,CUST00031,2025-11-18,Website - Desktop,3,23.1,False
SESS0000686,CUST00031,2026-04-21,Website - Desktop,16,1.1,True
SESS0000687,CUST00031,2025-09-21,Website - Mobile Browser,15,9.6,False
SESS0000688,CUST00031,2025-09-16,Website - Desktop,18,10.9,False
SESS0000689,CUST00031,2026-03-01,Website - Mobile Browser,10,12.5,True
SESS0000690,CUST00031,2025-10-27,Website - Mobile Browser,7,24.2,False
SESS0000691,CUST00031,2026-07-02,Website - Desktop,4,12.6,False
SESS0000692,CUST00031,2026-01-21,Website - Desktop,17,28.3,False
SESS0000693,CUST00031,2025-10-22,Website - Desktop,24,17.7,False
SESS0000694,CUST00031,2025-10-05,Mobile App,13,9.1,False
SESS0000695,CUST00031,2026-03-08,Mobile App,9,9.1,True
SESS0000696,CUST00031,2026-02-15,Website - Mobile Browser,6,20.1,False
SESS0000697,CUST00031,2025-09-20,Website - Desktop,1,10.1,True
SESS0000698,CUST00031,2026-08-05,Mobile App,6,12.3,False
SESS0000699,CUST00031,2026-07-04,Mobile App,13,12.3,False
SESS0000700,CUST00031,2025-10-12,Mobile App,1,25.3,True
SESS0000701,CUST00032,2025-11-09,Website - Desktop,12,15.8,False
SESS0000702,CUST00032,2026-01-29,Mobile App,18,26.4,False
SESS0000703,CUST00032,2026-05-09,Mobile App,22,24.2,False
SESS0000704,CUST00032,2026-02-13,Website - Desktop,22,24.5,False
SESS0000705,CUST00032,2026-04-01,Website - Mobile Browser,20,22.2,False
